970	1174
970	1172
970	1171
970	1170
970	1168
970	1167
970	1165
970	1164
971	1162
971	1161
971	1160
971	1159
971	1157
971	1156
971	1155
971	1153
972	1152
972	1150
972	1148
972	1147
972	1145
973	1144
973	1142
974	1140
974	1138
974	1137
974	1135
974	1133
975	1131
975	1129
975	1128
975	1125
975	1124
975	1122
975	1120
975	1118
975	1116
975	1115
975	1114
975	1112
975	1111
974	1109
974	1108
974	1106
974	1105
973	1103
973	1102
973	1101
973	1100
973	1099
972	1097
972	1095
972	1093
972	1091
972	1090
972	1088
972	1087
972	1085
972	1083
972	1082
972	1080
971	1079
971	1077
971	1075
971	1074
971	1072
971	1070
971	1067
971	1065
971	1063
971	1060
971	1058
971	1056
971	1054
971	1051
970	1048
970	1045
970	1043
970	1040
970	1038
970	1035
970	1033
970	1031
970	1030
970	1028
970	1027
970	1025
970	1024
970	1023
970	1021
970	1020
970	1018
970	1017
970	1015
970	1014
970	1013
970	1011
970	1010
970	1008
970	1006
970	1004
970	1002
970	1000
970	996
970	993
970	990
971	987
971	985
971	982
971	980
971	977
971	974
971	972
972	969
972	967
972	965
972	964
972	962
973	960
973	959
973	958
973	956
973	955
974	953
974	952
974	951
974	950
975	949
975	947
976	947
976	946
977	944
978	943
978	942
979	941
979	939
979	938
980	937
980	936
981	934
982	933
982	931
983	930
983	929
983	928
984	926
984	925
984	923
985	922
985	920
985	919
986	918
986	916
987	915
987	914
988	913
988	912
988	910
988	909
989	908
989	907
989	906
989	905
990	903
991	901
991	900
991	899
991	898
991	897
991	896
991	895
991	894
992	894
992	893
992	892
993	892
993	891
993	890
993	889
993	888
994	888
994	887
994	886
995	886
995	885
995	884
996	883
996	882
997	880
997	879
997	878
998	876
999	873
1000	871
1000	867
1003	863
1003	860
1004	857
1005	854
1006	851
1006	850
1006	848
1006	847
1007	846
1007	845
1007	844
1007	843
1007	842
1007	841
1007	840
1007	839
1007	838
1007	837
1007	836
1007	835
1006	835
1006	834
1005	833
1005	832
1005	831
1005	830
1004	830
1004	829
1003	828
1003	827
1003	826
1002	826
1002	825
1001	825
1001	824
1001	823
1000	822
999	822
999	821
999	820
998	819
998	818
997	817
997	816
996	816
995	814
995	813
994	812
993	811
992	810
992	809
992	808
991	807
990	806
990	805
989	804
988	804
988	803
987	802
987	801
986	800
986	799
985	799
985	798
984	798
983	797
982	797
981	797
980	797
980	796
979	795
978	795
977	794
976	794
976	793
975	793
974	792
973	791
972	791
971	790
970	789
969	789
968	789
968	788
967	788
967	787
966	787
965	786
963	785
962	785
961	784
960	784
960	783
959	783
958	783
958	782
957	782
956	781
955	781
954	780
953	780
951	780
950	779
949	779
948	779
947	779
946	779
945	779
944	778
943	778
942	778
941	778
939	777
938	777
936	777
935	776
934	776
933	776
932	776
931	776
931	775
930	775
929	775
928	775
927	775
925	775
924	775
923	774
922	774
921	774
920	774
919	774
918	774
917	774
916	774
914	774
913	774
912	774
911	774
910	774
909	774
908	774
907	774
906	774
905	774
904	774
903	774
902	774
901	774
899	774
898	774
897	774
897	775
895	775
894	775
892	775
890	776
889	776
888	776
887	777
886	777
885	778
883	778
882	778
880	778
878	778
877	778
876	778
874	778
872	779
871	779
870	779
869	780
868	780
868	781
867	781
866	781
865	782
863	783
861	784
860	784
859	785
857	786
856	787
855	787
854	787
853	788
852	788
851	788
850	789
849	790
848	791
847	792
845	792
843	794
842	795
840	796
838	797
837	798
835	799
834	800
832	801
830	803
828	804
827	805
824	806
822	808
821	809
820	810
818	811
817	812
816	813
815	813
814	814
814	815
813	815
812	815
812	816
811	817
811	818
810	818
809	819
808	820
806	821
805	822
805	823
804	824
803	824
802	825
801	827
800	828
799	829
798	830
797	831
796	832
795	833
795	834
794	835
793	836
792	837
792	838
791	839
790	841
790	842
789	844
788	846
787	847
786	849
786	850
784	853
784	855
783	856
783	857
782	859
782	860
782	861
782	862
781	862
781	863
781	864
781	865
781	866
781	867
781	868
781	869
781	870
780	871
780	872
780	873
780	875
780	876
779	877
779	878
779	879
778	881
777	884
776	885
774	888
774	890
773	892
773	893
773	895
773	896
772	897
772	898
772	900
772	901
772	902
772	903
772	904
771	905
771	906
771	908
770	909
770	910
770	911
770	912
770	913
770	914
770	915
770	916
770	917
769	918
769	919
769	920
769	922
769	923
768	925
767	928
767	930
767	932
766	933
766	935
766	936
766	937
766	938
766	939
766	940
766	941
766	942
766	943
766	944
766	945
766	946
766	947
766	948
766	950
766	951
766	953
766	956
766	959
766	961
766	962
766	964
766	965
766	966
767	967
767	968
767	969
767	970
767	971
767	972
767	973
767	974
767	975
767	976
767	977
768	978
768	979
768	980
768	981
768	982
768	983
768	984
769	985
769	986
769	987
769	988
769	989
769	990
769	991
770	992
770	993
770	994
770	995
771	996
771	998
771	999
771	1001
771	1002
772	1003
772	1004
772	1005
772	1006
773	1007
773	1008
773	1009
773	1010
773	1011
774	1013
774	1014
774	1015
774	1016
775	1017
775	1018
775	1019
775	1020
776	1021
776	1022
777	1023
777	1024
777	1025
777	1026
777	1027
778	1027
778	1028
778	1029
778	1030
778	1031
778	1032
778	1033
778	1034
778	1035
778	1036
778	1037
778	1038
778	1039
778	1040
778	1041
778	1042
778	1043
778	1044
778	1045
778	1047
779	1048
779	1050
779	1051
779	1053
779	1054
779	1056
779	1058
779	1059
779	1061
779	1062
779	1065
779	1067
779	1069
779	1071
779	1072
779	1074
779	1075
779	1077
779	1078
779	1079
780	1080
780	1081
780	1082
780	1083
780	1084
780	1085
780	1086
780	1087
780	1088
780	1089
780	1090
780	1092
780	1093
780	1094
780	1095
779	1097
779	1098
779	1100
779	1101
779	1103
779	1105
779	1106
779	1108
779	1109
779	1111
779	1112
779	1113
779	1114
779	1115
779	1116
779	1117
