748	839
747	839
747	840
746	840
745	840
744	840
743	841
742	841
741	842
740	842
739	843
738	843
738	844
737	844
737	845
736	845
736	846
735	846
735	847
734	848
733	849
732	850
731	850
731	851
730	852
729	852
728	853
728	854
727	854
727	855
726	855
725	855
725	856
724	856
724	857
723	857
723	858
722	859
721	859
721	860
720	861
719	862
718	862
718	863
717	863
717	864
716	864
716	865
715	866
715	867
714	867
713	868
712	868
711	869
710	870
709	871
708	872
707	872
707	873
706	873
706	874
705	875
704	875
704	876
703	877
703	878
702	878
702	879
701	879
701	880
700	881
699	882
698	883
698	884
698	885
697	885
697	886
696	886
696	887
695	888
694	889
694	890
693	891
693	892
692	892
692	893
692	894
692	895
691	895
691	896
691	897
690	897
690	898
690	899
690	900
689	900
688	901
688	902
687	903
687	904
687	905
686	905
686	906
685	906
685	907
684	908
684	909
683	909
683	910
683	911
682	912
682	913
681	913
681	914
681	915
680	915
680	916
680	917
680	918
679	918
679	919
679	920
678	920
678	921
678	922
678	923
677	923
677	924
677	925
676	926
676	927
676	928
676	929
675	930
675	931
675	932
675	933
675	934
674	934
674	935
674	936
673	936
673	937
673	938
673	939
672	940
672	941
672	942
671	942
671	943
671	944
671	945
671	946
670	947
670	948
669	949
669	950
669	951
669	952
669	953
668	954
668	955
668	956
668	957
667	957
667	958
667	959
667	960
667	961
667	962
667	963
667	964
666	965
666	966
666	967
666	968
666	969
666	970
666	971
666	972
665	972
665	973
665	974
665	975
665	976
665	977
666	977
666	978
666	979
666	980
666	981
666	982
666	983
666	984
666	985
667	986
667	987
667	988
667	989
667	990
667	991
667	992
667	993
668	994
668	995
668	996
668	997
668	998
669	998
669	999
669	1000
669	1001
669	1002
669	1003
669	1004
669	1005
669	1006
669	1007
669	1008
668	1009
668	1011
668	1012
668	1013
668	1014
669	1014
669	1015
669	1016
669	1017
669	1018
669	1019
669	1020
670	1021
670	1022
670	1023
671	1023
671	1024
671	1025
671	1026
672	1026
672	1027
672	1028
673	1028
673	1029
673	1030
673	1031
673	1032
673	1033
673	1034
673	1035
674	1036
674	1037
674	1038
674	1040
674	1041
675	1042
675	1043
675	1044
675	1045
676	1046
676	1047
676	1048
676	1049
676	1050
676	1051
676	1052
676	1053
676	1054
676	1055
676	1056
677	1057
677	1058
677	1059
677	1060
677	1061
677	1062
677	1063
677	1064
677	1065
677	1066
677	1067
677	1068
677	1069
677	1070
677	1071
677	1072
677	1073
677	1074
677	1075
678	1076
678	1077
678	1078
678	1079
678	1080
678	1081
678	1082
678	1083
678	1084
678	1085
678	1086
678	1087
678	1088
678	1089
678	1090
678	1091
678	1092
678	1093
678	1094
678	1095
678	1096
678	1097
678	1098
678	1099
678	1100
678	1101
678	1102
678	1103
678	1104
678	1105
678	1106
678	1107
678	1108
678	1109
678	1110
678	1111
678	1112
678	1113
678	1114
678	1115
678	1116
678	1117
678	1118
678	1119
678	1120
678	1121
678	1122
678	1123
678	1124
678	1125
678	1126
678	1127
678	1128
677	1129
677	1130
677	1131
677	1132
677	1133
677	1134
677	1135
677	1136
677	1137
677	1138
677	1139
677	1140
677	1141
677	1142
677	1143
677	1144
676	1144
676	1145
676	1147
676	1148
676	1149
676	1150
676	1151
676	1152
676	1153
676	1154
676	1155
676	1156
676	1157
676	1158
676	1159
677	1159
677	1160
677	1161
677	1162
677	1163
677	1164
678	1164
678	1165
678	1166
678	1167
678	1168
679	1168
679	1169
679	1170
679	1171
679	1172
680	1172
680	1173
680	1174
680	1175
680	1176
681	1176
681	1177
681	1178
681	1179
681	1180
681	1181
681	1182
681	1183
681	1184
682	1185
682	1186
682	1187
682	1188
682	1189
682	1190
682	1191
682	1192
682	1193
683	1193
683	1194
683	1195
683	1196
683	1197
683	1198
683	1199
683	1200
684	1200
684	1201
684	1202
684	1203
685	1203
685	1204
685	1205
685	1206
685	1207
685	1208
686	1208
686	1209
686	1210
687	1210
687	1211
687	1212
688	1212
688	1213
689	1213
689	1214
689	1215
690	1215
690	1216
691	1216
691	1217
692	1218
692	1219
693	1219
693	1220
694	1221
695	1222
695	1223
696	1223
696	1224
697	1225
698	1226
698	1227
699	1227
699	1228
700	1229
700	1230
701	1230
701	1231
702	1232
702	1233
703	1233
703	1234
704	1234
704	1235
705	1236
706	1236
706	1237
707	1238
708	1239
708	1240
709	1241
710	1241
711	1242
712	1243
713	1243
713	1244
714	1244
714	1245
715	1246
716	1247
717	1248
717	1249
718	1249
719	1250
720	1250
721	1251
722	1252
723	1253
724	1253
724	1254
725	1254
725	1255
726	1255
726	1256
727	1256
727	1257
728	1257
729	1258
730	1258
731	1259
732	1259
732	1260
733	1260
734	1260
734	1261
735	1261
736	1262
737	1262
738	1262
738	1263
739	1263
740	1264
741	1264
742	1265
743	1265
744	1266
745	1266
746	1267
747	1268
748	1268
749	1269
750	1269
751	1269
752	1269
754	1270
755	1270
756	1271
757	1271
758	1271
759	1272
760	1272
761	1272
761	1273
762	1273
763	1273
764	1273
765	1273
766	1274
767	1274
768	1274
768	1275
769	1275
770	1275
771	1275
772	1275
773	1276
774	1276
775	1276
776	1276
777	1276
778	1276
779	1276
780	1276
781	1276
782	1276
782	1277
783	1277
784	1277
785	1277
786	1277
787	1277
788	1277
789	1277
790	1277
791	1277
792	1277
793	1277
794	1277
795	1277
796	1277
797	1277
798	1277
799	1277
800	1277
801	1277
802	1277
803	1277
804	1277
805	1277
806	1277
807	1277
808	1276
810	1276
811	1276
812	1276
813	1275
814	1275
815	1275
816	1275
817	1275
817	1274
818	1274
819	1274
819	1273
820	1273
821	1273
822	1273
823	1272
824	1272
825	1271
826	1270
827	1270
828	1270
828	1269
829	1269
830	1268
831	1268
831	1267
832	1267
833	1267
833	1266
834	1266
835	1265
836	1265
837	1264
837	1263
838	1263
839	1262
840	1262
841	1261
842	1260
843	1260
843	1259
844	1259
845	1258
846	1257
847	1256
848	1255
849	1255
849	1254
850	1254
851	1254
851	1253
852	1253
852	1252
853	1252
854	1251
855	1250
856	1250
857	1249
857	1248
858	1247
859	1246
859	1245
860	1244
861	1243
861	1242
862	1241
863	1240
864	1238
864	1237
864	1236
864	1235
865	1234
865	1233
866	1232
866	1231
866	1230
867	1229
867	1227
867	1226
868	1225
868	1224
868	1222
869	1220
869	1219
869	1217
870	1216
870	1214
870	1213
