816	991
816	990
816	988
816	987
816	985
815	984
815	983
815	981
815	980
815	979
815	978
815	977
815	976
815	975
815	974
814	972
814	971
814	969
814	968
814	967
814	966
814	965
814	964
814	962
814	961
814	960
814	959
814	958
813	956
813	955
813	954
813	952
813	951
813	949
813	948
813	947
813	946
813	945
813	944
813	942
813	941
813	940
813	939
813	938
813	937
812	936
812	934
812	933
812	931
812	930
812	928
812	926
811	925
811	924
811	923
811	921
811	919
811	918
811	917
811	915
811	914
811	912
811	910
811	908
811	906
811	904
811	903
811	902
811	900
811	899
811	898
810	897
810	896
810	895
810	894
810	893
810	891
810	890
810	889
810	888
810	887
810	886
810	885
810	884
810	883
809	883
809	882
809	881
809	880
809	879
809	878
809	877
809	876
809	875
809	874
809	873
809	872
810	871
810	870
810	869
810	868
810	867
810	866
810	864
810	863
810	862
810	860
810	859
810	858
810	857
810	856
810	855
810	854
810	853
810	852
810	851
810	850
810	849
810	848
810	847
810	846
810	845
810	844
810	843
810	842
811	841
811	840
811	839
811	838
811	837
812	837
812	836
812	835
813	835
813	834
813	833
813	832
814	831
814	830
815	829
815	828
816	827
816	826
816	825
817	825
817	824
817	823
818	822
818	821
818	820
818	819
818	818
819	818
819	817
819	816
819	815
820	814
820	813
820	812
820	811
820	810
820	809
820	808
820	807
820	806
820	805
820	804
820	803
821	802
821	801
821	800
821	799
821	798
821	797
821	796
821	795
821	794
821	793
821	792
821	791
821	790
821	789
821	788
822	787
822	786
822	785
822	784
822	783
822	782
822	781
822	780
822	779
822	778
822	777
822	776
821	776
821	775
821	774
820	773
820	772
820	771
820	770
819	769
819	768
818	768
818	767
818	766
817	765
816	764
815	763
814	762
813	762
813	761
812	760
811	760
811	759
810	759
810	758
809	758
809	757
808	757
807	757
807	756
806	756
806	755
805	755
804	755
804	754
803	754
802	754
802	753
801	753
800	753
800	752
799	752
798	752
797	751
796	751
795	750
794	750
793	750
792	750
791	749
790	749
789	749
788	749
787	748
786	748
785	748
784	748
783	748
782	748
781	748
781	747
780	747
779	747
778	747
778	746
777	746
776	746
775	746
774	746
773	746
772	746
771	746
771	745
770	745
769	745
768	745
767	745
766	745
765	745
764	745
763	745
763	744
762	744
761	744
760	744
759	744
758	744
757	744
757	745
756	745
755	745
754	745
753	746
752	746
751	746
750	746
749	746
748	746
748	747
747	747
746	747
745	747
745	748
744	748
743	748
742	748
742	749
741	749
741	750
740	750
739	750
738	750
737	750
737	751
736	751
735	752
734	752
733	752
733	753
732	753
731	753
731	754
730	754
729	754
729	755
728	755
727	755
727	756
726	756
725	756
725	757
724	757
723	758
722	758
721	759
720	759
719	760
718	760
717	760
717	761
716	761
715	761
714	762
713	762
713	763
712	763
711	764
710	765
709	765
708	765
707	766
706	767
705	767
705	768
704	768
704	769
703	769
703	770
702	770
702	771
701	771
701	772
700	772
700	773
699	774
698	774
697	775
697	776
696	777
696	778
695	778
695	779
694	780
694	781
693	782
693	783
692	783
692	784
692	785
691	785
691	786
690	786
690	787
690	788
689	788
688	789
688	790
687	790
687	791
687	792
686	792
686	793
685	793
685	794
684	794
684	795
683	796
682	796
681	796
681	797
680	797
680	798
679	798
679	799
678	799
678	800
677	800
676	801
676	802
675	802
675	803
674	803
674	804
673	804
672	804
672	805
671	805
671	806
670	806
670	807
669	807
669	808
668	808
667	809
667	810
666	810
665	810
665	811
664	812
663	813
662	814
661	814
661	815
660	816
659	816
659	817
658	817
658	818
657	819
656	820
656	821
655	821
654	822
654	823
653	823
653	824
652	824
651	825
650	826
649	827
648	827
648	828
648	829
647	829
647	830
646	831
646	832
645	832
645	833
644	833
644	834
644	835
644	836
643	836
643	837
642	838
642	839
642	840
641	841
641	842
640	842
640	843
640	844
639	845
639	846
638	846
638	847
638	848
637	849
636	850
636	851
635	852
635	853
634	853
634	854
634	855
633	855
633	856
632	856
632	857
631	857
631	858
630	858
630	859
629	859
628	860
628	861
627	861
627	862
626	862
626	863
625	863
625	864
624	864
624	865
623	865
622	865
621	866
620	867
619	867
619	868
618	868
618	869
617	869
617	870
617	871
616	872
616	873
615	874
615	875
615	876
615	877
615	878
615	879
615	880
615	881
615	882
615	883
615	884
615	885
615	886
615	887
615	888
616	888
616	889
616	890
617	891
617	892
617	893
617	894
617	895
617	896
617	898
617	900
615	904
615	906
614	909
614	911
613	912
613	913
613	914
613	915
613	916
613	917
613	918
613	919
614	919
614	920
614	921
614	922
614	923
614	925
613	927
613	930
613	932
613	933
613	934
613	935
612	935
612	936
612	937
613	938
613	939
613	940
614	940
614	941
614	942
615	942
615	943
616	943
616	944
616	945
617	946
617	947
618	947
618	948
618	949
619	949
619	950
619	951
620	951
620	952
620	953
620	954
620	955
620	956
620	957
620	958
620	959
620	961
620	962
620	963
620	964
620	965
620	966
620	968
620	969
620	971
620	972
620	973
620	974
620	975
620	976
620	977
620	978
620	979
620	980
620	981
620	982
620	983
620	984
621	984
621	985
621	986
621	988
621	989
621	991
621	992
621	993
622	994
622	996
622	997
622	998
622	999
622	1000
622	1001
622	1003
622	1004
623	1005
623	1006
623	1007
623	1008
623	1009
623	1010
624	1011
624	1012
624	1013
624	1014
624	1015
624	1016
624	1017
624	1018
625	1019
625	1020
625	1021
625	1022
625	1023
625	1024
625	1025
625	1026
625	1027
625	1029
625	1030
625	1032
625	1033
625	1034
626	1035
626	1037
626	1039
626	1040
626	1041
626	1042
626	1043
626	1044
626	1045
626	1046
626	1047
626	1048
626	1049
626	1050
626	1051
626	1052
626	1054
626	1055
626	1056
626	1058
626	1059
626	1060
626	1061
626	1062
626	1064
626	1065
626	1066
626	1067
626	1068
626	1069
626	1071
626	1072
626	1073
626	1075
626	1076
626	1078
626	1079
626	1080
626	1082
626	1083
626	1084
626	1085
626	1086
626	1087
626	1088
626	1089
626	1090
626	1091
626	1092
625	1093
625	1094
625	1095
625	1096
625	1097
625	1098
625	1099
626	1100
626	1101
626	1102
626	1103
626	1104
626	1105
626	1107
626	1108
626	1109
626	1110
626	1111
626	1113
626	1114
626	1116
626	1117
626	1118
626	1119
626	1120
626	1121
626	1122
626	1123
626	1124
626	1125
627	1126
627	1127
627	1128
627	1129
627	1130
627	1131
627	1132
627	1133
627	1134
627	1135
627	1136
627	1137
627	1138
628	1138
628	1139
628	1140
628	1141
628	1142
628	1143
628	1144
628	1145
628	1146
628	1147
628	1148
629	1148
629	1149
629	1150
629	1151
629	1152
630	1153
630	1154
631	1155
631	1156
631	1157
632	1158
632	1159
632	1160
633	1161
633	1162
633	1163
634	1163
634	1164
634	1165
634	1166
635	1166
635	1167
635	1168
