929.554140127388,716.050955414013
928.646821288897,716.94551131545
927.94551131545,716.646821288897
927,715.94551131545
926,715
925,714
924,713.108977369099
923,712.706357422205
922,713.05448868455
921,713.646821288897
920,713.891022630901
919,713.701309973447
918,713.244201342003
917,712.810287342546
916.05448868455,712.542891368556
915.353178711102,712.457108631444
915.05448868455,712.244201342003
913.503184713376,712.484076433121
911.71974522293,712.484076433121
909.936305732484,712.484076433121
908.152866242038,712.484076433121
906.369426751592,712.484076433121
904.585987261146,712.484076433121
902.802547770701,712.484076433121
901.019108280255,714.267515923567
899.235668789809,714.267515923567
897.452229299363,714.267515923567
895.668789808917,716.050955414013
893.885350318471,717.834394904459
892.101910828026,719.617834394905
890.31847133758,721.401273885351
890.31847133758,723.184713375796
888.535031847134,723.184713375796
886.751592356688,724.968152866242
886.751592356688,726.751592356688
884.968152866242,728.535031847134
884.968152866242,730.31847133758
883.184713375796,730.31847133758
883.184713375796,732.101910828026
881.40127388535,733.885350318472
879.617834394904,735.668789808917
879.617834394904,737.452229299363
877.834394904458,739.235668789809
877.834394904458,741.019108280255
876.050955414013,742.802547770701
876.050955414013,744.585987261147
876.050955414013,746.369426751593
874.267515923567,746.369426751593
874.267515923567,748.152866242038
874.267515923567,749.936305732484
872.484076433121,751.71974522293
872.484076433121,753.503184713376
870.700636942675,755.286624203822
870.700636942675,757.070063694268
868.917197452229,758.853503184714
868.917197452229,760.636942675159
867.133757961783,762.420382165605
867.133757961783,764.203821656051
865.350318471338,765.987261146497
865.350318471338,767.770700636943
865.350318471338,769.554140127389
863.566878980892,771.337579617835
863.566878980892,773.12101910828
861.783439490446,776.687898089172
861.783439490446,778.471337579618
860,780.254777070064
860,782.03821656051
858.216560509554,783.821656050956
858.216560509554,785.605095541402
858.216560509554,787.388535031847
856.433121019108,789.171974522293
856.433121019108,790.955414012739
854.649681528662,792.738853503185
854.649681528662,794.522292993631
852.866242038216,796.305732484077
852.866242038216,799.872611464968
851.082802547771,801.656050955414
851.082802547771,803.43949044586
849.299363057325,803.43949044586
849.299363057325,805.222929936306
847.515923566879,807.006369426752
847.515923566879,808.789808917198
845.732484076433,810.573248407643
845.732484076433,812.356687898089
843.949044585987,814.140127388535
843.949044585987,815.923566878981
843.949044585987,817.707006369427
842.165605095541,819.490445859873
842.165605095541,821.273885350319
840.382165605096,823.057324840764
838.59872611465,824.84076433121
838.59872611465,826.624203821656
836.815286624204,828.407643312102
836.815286624204,830.191082802548
835.031847133758,830.191082802548
835.031847133758,831.974522292994
833.248407643312,833.75796178344
831.464968152866,835.541401273886
831.464968152866,837.324840764331
829.68152866242,837.324840764331
829.68152866242,839.108280254777
829.68152866242,840.891719745223
827.898089171974,842.675159235669
826.114649681529,844.458598726115
824.331210191083,846.242038216561
824.331210191083,848.025477707007
822.547770700637,848.025477707007
822.547770700637,849.808917197452
820.764331210191,851.592356687898
818.980891719745,853.375796178344
818.980891719745,855.15923566879
817.197452229299,855.15923566879
817.197452229299,856.942675159236
817.197452229299,858.726114649682
815.414012738854,860.509554140128
