4854.74006116208,6152.90519877676
4854.74006116208,6137.61467889908
4854.74006116208,6122.32415902141
4854.74006116208,6107.03363914373
4854.74006116208,6091.74311926605
4839.4495412844,6091.74311926605
4839.4495412844,6076.45259938838
4824.15902140673,6076.45259938838
4824.15902140673,6061.1620795107
4808.86850152905,6045.87155963303
4793.57798165137,6045.87155963303
4793.57798165137,6030.58103975535
4778.2874617737,6030.58103975535
4778.2874617737,6015.29051987767
4762.99694189602,6015.29051987767
4762.99694189602,6000
4747.70642201835,6000
4732.41590214067,5984.70948012232
4717.12538226299,5984.70948012232
4717.12538226299,5969.41896024465
4701.83486238532,5969.41896024465
4686.54434250764,5954.12844036697
4671.25382262997,5954.12844036697
4655.96330275229,5938.8379204893
4640.67278287462,5938.8379204893
4625.38226299694,5938.8379204893
4610.09174311926,5938.8379204893
4594.80122324159,5938.8379204893
4579.51070336391,5938.8379204893
4564.22018348624,5938.8379204893
4548.92966360856,5954.12844036697
4533.63914373089,5954.12844036697
4518.34862385321,5954.12844036697
4503.05810397553,5954.12844036697
4503.05810397553,5969.41896024465
4487.76758409786,5969.41896024465
4487.76758409786,5984.70948012232
4472.47706422018,6000
4457.18654434251,6015.29051987767
4441.89602446483,6030.58103975535
4426.60550458715,6030.58103975535
4426.60550458715,6045.87155963303
4411.31498470948,6061.1620795107
4396.0244648318,6091.74311926605
4396.0244648318,6107.03363914373
4380.73394495413,6122.32415902141
4380.73394495413,6137.61467889908
4365.44342507645,6137.61467889908
4365.44342507645,6152.90519877676
4350.15290519878,6168.19571865443
4350.15290519878,6183.48623853211
4350.15290519878,6198.77675840978
4334.8623853211,6198.77675840978
4334.8623853211,6214.06727828746
4334.8623853211,6229.35779816514
4319.57186544342,6229.35779816514
4319.57186544342,6244.64831804281
4304.28134556575,6259.93883792049
4304.28134556575,6275.22935779816
4304.28134556575,6290.51987767584
4288.99082568807,6290.51987767584
4288.99082568807,6305.81039755352
4288.99082568807,6321.10091743119
4288.99082568807,6336.39143730887
4273.7003058104,6336.39143730887
4273.7003058104,6351.68195718654
4273.7003058104,6366.97247706422
4273.7003058104,6382.26299694189
4258.40978593272,6397.55351681957
4258.40978593272,6412.84403669725
4258.40978593272,6428.13455657492
4243.11926605504,6443.4250764526
4243.11926605504,6458.71559633027
4243.11926605504,6474.00611620795
4227.82874617737,6489.29663608563
4227.82874617737,6504.5871559633
4227.82874617737,6519.87767584098
4212.53822629969,6519.87767584098
4212.53822629969,6550.45871559633
4197.24770642202,6565.749235474
4197.24770642202,6581.03975535168
4181.95718654434,6596.33027522936
4181.95718654434,6611.62079510703
4166.66666666667,6626.91131498471
4166.66666666667,6642.20183486238
4151.37614678899,6657.49235474006
4151.37614678899,6672.78287461774
4136.08562691131,6688.07339449541
4120.79510703364,6703.36391437309
4105.50458715596,6733.94495412844
4090.21406727828,6749.23547400611
4090.21406727828,6764.52599388379
4074.92354740061,6764.52599388379
4059.63302752293,6779.81651376147
4059.63302752293,6795.10703363914
4044.34250764526,6795.10703363914
4029.05198776758,6810.39755351682
4013.76146788991,6825.68807339449
3998.47094801223,6825.68807339449
3998.47094801223,6840.97859327217
3983.18042813455,6840.97859327217
3967.88990825688,6856.26911314984
3952.5993883792,6871.55963302752
3937.30886850153,6871.55963302752
3922.01834862385,6886.8501529052
3906.72782874617,6886.8501529052
3891.4373088685,6902.14067278287
3876.14678899082,6902.14067278287
3860.85626911315,6917.43119266055
3845.56574923547,6917.43119266055
3830.2752293578,6917.43119266055
3814.98470948012,6932.72171253822
3799.69418960244,6932.72171253822
3784.40366972477,6948.0122324159
3769.11314984709,6948.0122324159
3753.82262996942,6963.30275229358
3738.53211009174,6963.30275229358
3723.24159021406,6978.59327217125
3707.95107033639,6978.59327217125
3692.66055045871,6993.88379204893
3677.37003058104,6993.88379204893
3662.07951070336,6993.88379204893
3646.78899082569,7009.1743119266
3631.49847094801,7009.1743119266
3616.20795107033,7009.1743119266
3600.91743119266,7024.46483180428
3585.62691131498,7024.46483180428
3570.33639143731,7024.46483180428
3555.04587155963,7024.46483180428
3539.75535168196,7039.75535168195
3524.46483180428,7055.04587155963
3509.1743119266,7055.04587155963
3493.88379204893,7070.33639143731
3478.59327217125,7070.33639143731
3478.59327217125,7085.62691131498
3463.30275229358,7085.62691131498
3448.0122324159,7100.91743119266
3432.72171253822,7116.20795107033
3417.43119266055,7131.49847094801
3386.8501529052,7146.78899082569
3386.8501529052,7162.07951070336
3371.55963302752,7162.07951070336
3356.26911314985,7177.37003058104
3340.97859327217,7192.66055045871
3325.68807339449,7223.24159021406
3310.39755351682,7223.24159021406
3295.10703363914,7238.53211009174
3279.81651376147,7253.82262996942
3264.52599388379,7269.11314984709
3249.23547400611,7284.40366972477
3233.94495412844,7299.69418960244
3218.65443425076,7330.2752293578
3203.36391437309,7345.56574923547
3188.07339449541,7360.85626911315
3172.78287461774,7376.14678899082
3157.49235474006,7391.4373088685
3142.20183486238,7406.72782874617
3126.91131498471,7422.01834862385
3111.62079510703,7437.30886850153
